Date,Open,High,Low,Close,Adjusted_close,Volume
2021-07-08,103.77,109.68,101.7,108.78,108.78,2634300
2021-07-09,108.39,109.47,105.66,108.97,108.97,1908900
2021-07-12,110.3,111.97,106.06,107.28,107.28,2810100
2021-07-13,107.68,108.92,105.95,106.51,106.51,1491900
2021-07-14,107.68,108.78,103.7,104.38,104.38,2687500
2021-07-15,104.07,106,101.39,102.67,102.67,2343200
2021-07-16,103.6,104.258,101.35,102.66,102.66,1941900
2021-07-19,101,106.63,99.514,105.52,105.52,2869500
2021-07-20,104.49,108.66,102.3,107.68,107.68,2617000
2021-07-21,107.01,109.78,105.61,109.52,109.52,1731800
2021-07-22,110.16,115.38,109.76,113.77,113.77,2898900
2021-07-23,114.05,117.4,112.53,117.24,117.24,2368000
2021-07-26,116.93,117.49,115.25,116.73,116.73,1770600
2021-07-27,116.57,116.992,112.27,115.47,115.47,2169500
2021-07-28,116.39,119.93,115.87,119.75,119.75,2534900
2021-07-29,119.39,122.77,119.11,120.39,120.39,2455700
2021-07-30,119.38,122.08,117.99,118.63,118.63,2545700
2021-08-02,119.27,120.45,114.84,118.59,118.59,1983700
2021-08-03,118.79,120,117.42,119.57,119.57,1639800
2021-08-04,119.9,121.25,118.82,120,120,2451600
2021-08-05,118.98,122.235,117.8,121.46,121.46,3640300
2021-08-06,117.28,121.33,115,118.82,118.82,3404000
2021-08-09,117.98,125.46,117.13,123.43,123.43,4416200
2021-08-10,125.73,127.7,122.39,125.47,125.47,8163400
2021-08-11,123.25,124,116.38,119.01,119.01,7776800
2021-08-12,117.4,125.78,117.002,122.23,122.23,5853900
2021-08-13,122.31,123.53,120.16,121.75,121.75,1731500
2021-08-16,119.52,120.992,116.64,120.38,120.38,3321900
2021-08-17,120.22,121.33,117.93,119.84,119.84,2435100
2021-08-18,118.99,119.32,116.54,116.93,116.93,2817500
2021-08-19,115.89,120,115.003,118.15,118.15,2523700
2021-08-20,119,122.415,118.15,119.96,119.96,2459400
2021-08-23,121.16,124.34,120.1,124.18,124.18,1767100
2021-08-24,125,125.75,122.84,124.02,124.02,1361100
2021-08-25,124.39,125.43,122.81,123.24,123.24,1176900
2021-08-26,123.22,124.22,120.76,120.9,120.9,1619700
2021-08-27,122.47,124.97,121.5,123.57,123.57,1993400
2021-08-30,122.59,124.63,121.06,123.42,123.42,1849600
2021-08-31,123.42,123.44,120.37,120.74,120.74,3166400
2021-09-01,120,129.67,119.27,126.86,126.86,5168700
2021-09-02,128,129.622,126.18,128.61,128.61,2171600
2021-09-03,128.48,131.594,128.039,130.44,130.44,2440100
2021-09-07,131.01,132.09,127.611,131.28,131.28,2196200
2021-09-08,130.42,131.18,126.51,128.18,128.18,1884400
2021-09-09,129,131.32,127.95,127.99,127.99,1966800
2021-09-10,129.31,130.44,127.39,127.48,127.48,1733500
2021-09-13,127.99,128.27,120.83,124.7,124.7,3100700
2021-09-14,125.21,128.92,125.21,126.76,126.76,2925900
2021-09-15,126.52,128.835,125.08,128.55,128.55,2191300
2021-09-16,129,133.95,128.103,133.49,133.49,3107000
2021-09-17,133,134.54,130.51,131.41,131.41,6355400
2021-09-20,125.28,129.42,124.84,127.19,127.19,2335400
2021-09-21,128.99,131.4,127.76,130.4,130.4,1834300
2021-09-22,130.6,137.07,130.4,136.97,136.97,3002400
2021-09-23,136.97,137,130.82,135.67,135.67,3859100
2021-09-24,130.77,132.99,127.81,130.36,130.36,3900900
2021-09-27,127.99,128.6,121.73,122.81,122.81,4487500
2021-09-28,119.33,119.33,112.8,113.08,113.08,5888100
2021-09-29,115.29,115.84,110.68,112.34,112.34,3715900
2021-09-30,113.14,115.32,110.78,112.65,112.65,3379300
2021-10-01,113.01,115.02,108.93,114.98,114.98,3446700
2021-10-04,114,115.82,111.57,115.73,115.73,4170800
2021-10-05,116.74,125.62,116.74,125.59,125.59,6688800
2021-10-06,123.98,135.105,123.98,133.44,133.44,7620100
2021-10-07,134.04,137.03,132.54,136.92,136.92,4040400
2021-10-08,137.15,139.9,134.74,139.66,139.66,2995200
2021-10-11,135.325,145.7,134.93,144.27,144.27,5379700
2021-10-12,145.99,151.469,144.8,150.94,150.94,4142700
2021-10-13,151.8,159.47,151.19,159.43,159.43,5762100
2021-10-14,161.86,166.14,159.55,165.28,165.28,6421000
2021-10-15,162.43,168.95,162.267,167.69,167.69,6209000
2021-10-18,167.6,182.9,167,180.77,180.77,7068700
2021-10-19,179.5,180,171.32,172.89,172.89,7857300
2021-10-20,175.8,176.8,168.29,175.45,175.45,5040600
2021-10-21,176.88,183.8,176.01,182,182,3570100
2021-10-22,182.61,184.467,177.22,181.35,181.35,3079200
2021-10-25,182,192.08,179.73,189.41,189.41,3585100
2021-10-26,190.81,191.18,181.613,185.36,185.36,2888400
2021-10-27,180.5,187.51,178.11,178.65,178.65,3698200
2021-10-28,177.49,186.47,174.74,184.05,184.05,3154800
2021-10-29,183.36,196.8,182.78,194.72,194.72,3943300
2021-11-01,194.75,194.774,188.63,194.26,194.26,3016400
2021-11-02,194.99,196.35,189.2,192.37,192.37,2122900
2021-11-03,193.52,196,189.46,194.85,194.85,2180500
2021-11-04,195,202.28,193.5,201.09,201.09,3812300
2021-11-05,216.08,218,192.49,197.26,197.26,5068600
2021-11-08,194.5,211.26,192.56,210,210,3970800
2021-11-09,207,209.9,200.3,204.6,204.6,2976700
2021-11-10,202.99,204.95,192.85,195.36,195.36,2888000
2021-11-11,200.57,202.99,195.8,196.26,196.26,1781900
2021-11-12,199.38,207.46,197.431,204.76,204.76,2152200
2021-11-15,205.64,209,204.76,206.6,206.6,2515000
2021-11-16,205,214.943,204.64,212.17,212.17,2825600
2021-11-17,211.98,216,208.04,211.8,211.8,2277200
2021-11-18,211.09,221.64,208.5,217.25,217.25,3186500
2021-11-19,216.8,220.79,210.94,211.04,211.04,2510800
2021-11-22,209.73,212.5,185.68,186.45,186.45,5795600
2021-11-23,183.89,191.41,178.42,184.65,184.65,4527900
2021-11-24,182,198.28,180,197.39,197.39,3928592
12663
