Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-06,316.11,321,312.51,315.34,315.34,2000000
2021-10-07,322.93,332.4,322.525,324.25,324.25,2526500
2021-10-08,329.8,332.56,322,323.28,323.28,1774400
2021-10-11,320,326.25,315.58,316.07,316.07,1304300
2021-10-12,319.7,330.02,315.58,324.9,324.9,2094000
2021-10-13,325.1,351.68,324.495,349.35,349.35,5903800
2021-10-14,354.12,354.65,344.88,345.37,345.37,3050300
2021-10-15,348.83,357.48,347.11,354.5,354.5,2603200
2021-10-18,353.75,361.63,352.23,357.09,357.09,2197300
2021-10-19,360.69,372.7,360.52,366.99,366.99,2570400
2021-10-20,370,371.64,356.58,360.6,360.6,2258300
2021-10-21,361,367.43,359.88,363.3,363.3,1468100
2021-10-22,362.8,364.87,352.13,355.3,355.3,3093700
2021-10-25,354.59,354.92,335.44,348.32,348.32,4415700
2021-10-26,354.01,354.93,335.72,343.57,343.57,2562100
2021-10-27,343.91,349.15,338,340.17,340.17,2116100
2021-10-28,347.77,353.22,341.265,352.73,352.73,2760700
2021-10-29,349.325,349.325,340.985,343.57,343.57,2518300
2021-11-01,345.02,354.89,342.74,354.04,354.04,3183100
2021-11-02,354,361.14,353.905,360.23,360.23,1993600
2021-11-03,362,366.32,351.185,353.66,353.66,1549300
2021-11-04,357,361.22,350.412,356.95,356.95,2000800
2021-11-05,360.28,361.5,355,357.78,357.78,2163700
2021-11-08,358.41,363.81,338.73,344.09,344.09,3463300
2021-11-09,348.9,349.92,338.13,340.91,340.91,3446000
2021-11-10,338.9,343.38,330.54,335.3,335.3,2970400
2021-11-11,337.75,339.95,330.19,333.3,333.3,2864700
2021-11-12,340,344.57,333,341.29,341.29,2887500
2021-11-15,345,354,337,343.02,343.02,3623600
2021-11-16,350.3,355.99,323,329.91,329.91,8403800
2021-11-17,323.21,324,296.29,314.41,314.41,10798000
2021-11-18,316,320.137,306.935,310.74,310.74,4001100
2021-11-19,311.47,317.303,307.76,309.99,309.99,3409000
13216
