Date,Open,High,Low,Close,Adjusted_close,Volume
2020-09-29,1095.43,1095.43,1068,1082.87,1082.87,235339
2020-09-30,1085,1098,1076.65,1082.48,1082.48,348154
2020-10-01,1097.99,1117.86,1095.91,1115.34,1115.34,424261
2020-10-02,1083.55,1105,1063.7,1079.33,1079.33,405613
2020-10-05,1085.78,1097.613,1079.083,1090.58,1090.58,315150
2020-10-06,1086.79,1116.65,1085.01,1091.39,1091.39,412658
2020-10-07,1105.7,1149,1094.86,1145,1145,555889
2020-10-08,1158.54,1173.43,1150.72,1160.37,1160.37,448227
2020-10-09,1165.13,1202.99,1162.8,1199.84,1199.84,455356
2020-10-12,1236.23,1239,1201.89,1215.75,1215.75,542212
2020-10-13,1227.84,1280.44,1202.23,1269.17,1269.17,583493
2020-10-14,1270,1283.965,1217.17,1238.7,1238.7,605761
2020-10-15,1212.13,1261.92,1206,1257.89,1257.89,468176
2020-10-16,1269.89,1280.52,1258.05,1271.38,1271.38,363859
2020-10-19,1273,1298.81,1266.78,1284.05,1284.05,645125
2020-10-20,1297.99,1378.5,1295.01,1333.66,1333.66,741957
2020-10-21,1333.43,1374.93,1286.77,1299.13,1299.13,708249
2020-10-22,1293.67,1316,1269.4,1294.32,1294.32,377443
2020-10-23,1300.01,1312.67,1282.74,1312.16,1312.16,262070
2020-10-26,1303.08,1327.39,1255.385,1281.44,1281.44,346791
2020-10-27,1285.95,1293.81,1267.1,1282.47,1282.47,328198
2020-10-28,1248,1285.99,1237.46,1273.59,1273.59,325089
2020-10-29,1288.88,1314.77,1267.929,1300.98,1300.98,394765
2020-10-30,1279.41,1292.78,1195.01,1214.05,1214.05,620500
2020-11-02,1229.45,1252,1192.14,1215.86,1215.86,406891
2020-11-03,1220,1242.765,1196.63,1233.97,1233.97,330178
2020-11-04,1282,1321.16,1275,1315.69,1315.69,610120
2020-11-05,1405.1,1460,1372.76,1437.8,1437.8,902246
2020-11-06,1433.98,1490.665,1395.68,1485.86,1485.86,567822
2020-11-09,1445.505,1450.425,1330,1330.72,1330.72,961946
2020-11-10,1325.88,1325.93,1219.14,1226.03,1226.03,1031196
2020-11-11,1274.39,1339.1,1267.52,1304.49,1304.49,700127
2020-11-12,1315,1355,1293.56,1296,1296,631942
2020-11-13,1321.73,1335.46,1285.46,1301.66,1301.66,446168
2020-11-16,1286.55,1311.9,1275.89,1286.31,1286.31,445836
2020-11-17,1298.036,1312.53,1283,1300.81,1300.81,400088
2020-11-18,1305.31,1327.41,1290.89,1318.09,1318.09,498591
2020-11-19,1324.96,1383.96,1312.31,1370.3,1370.3,485092
2020-11-20,1372.93,1423.97,1365.58,1416.99,1416.99,615525
2020-11-23,1431.47,1458.1,1413.99,1451.77,1451.77,640614
2020-11-24,1458.29,1460.645,1401.35,1439.28,1439.28,586304
2020-11-25,1447.91,1484.225,1445,1480.36,1480.36,489442
2020-11-27,1480,1519.18,1463.27,1513.43,1513.43,286797
2020-11-30,1529.51,1558.26,1475.85,1553.33,1553.33,722570
2020-12-01,1556.04,1577,1516.55,1521.66,1521.66,558170
2020-12-02,1517.54,1525.39,1483.34,1522.86,1522.86,468544
2020-12-03,1537.3,1569.96,1533.3,1560.34,1560.34,402867
2020-12-04,1566.83,1566.83,1529,1557.38,1557.38,290937
2020-12-07,1557.2,1589.105,1551.432,1575.6,1575.6,358924
2020-12-08,1580,1628.91,1575,1615.88,1615.88,401502
2020-12-09,1619.88,1619.88,1517.09,1536.54,1536.54,858265
2020-12-10,1531.55,1598,1512.6,1589.52,1589.52,447173
2020-12-11,1597,1606.63,1572.03,1606.63,1606.63,479293
2020-12-14,1612,1640,1610,1618.06,1618.06,479748
2020-12-15,1634.11,1676.915,1634.11,1668.99,1668.99,528687
2020-12-16,1670,1675.23,1640,1669.54,1669.54,514673
2020-12-17,1671.77,1693.995,1661.47,1679.99,1679.99,375777
2020-12-18,1697.66,1727.97,1676.375,1723.68,1723.68,531934
2020-12-21,1707.65,1726.711,1665.3,1697.89,1697.89,457179
2020-12-22,1713.65,1735.75,1701.685,1732.39,1732.39,309838
2020-12-23,1729.26,1735.39,1667.01,1670.01,1670.01,419331
2020-12-24,1672,1694.48,1665.897,1690.48,1690.48,132839
2020-12-28,1700,1703.32,1625.7,1663.72,1663.72,286040
2020-12-29,1680,1689.41,1640.03,1673.49,1673.49,278383
2020-12-30,1690,1723.96,1659.6,1712.94,1712.94,304386
2020-12-31,1718.59,1718.59,1660.9,1675.22,1675.22,254474
2021-01-04,1690.99,1725,1612.57,1640,1640,851119
2021-01-05,1639.38,1704.249,1630,1650,1650,530448
2021-01-06,1627.32,1627.32,1564.95,1571.98,1571.98,585036
2021-01-07,1616.965,1629.33,1570.57,1597.97,1597.97,1170809
2021-01-08,1623.84,1719.26,1612.829,1719,1719,737457
2021-01-11,1701.16,1794.78,1675,1761.55,1761.55,599700
2021-01-12,1792.075,1845.246,1777.95,1810.09,1810.09,616446
2021-01-13,1823,1830,1766.685,1798.19,1798.19,506715
2021-01-14,1814,1889.62,1814,1852.53,1852.53,547044
2021-01-15,1860.01,1877.109,1805.46,1851.78,1851.78,534968
2021-01-19,1888.17,1938.17,1861,1913.21,1913.21,707480
2021-01-20,1960,1991.88,1929.52,1984.34,1984.34,639431
2021-01-21,2020,2020,1909.9,1940.19,1940.19,618353
2021-01-22,1953.27,1971.77,1903.275,1965.05,1965.05,515839
2021-01-25,2006,2012.8,1863.85,1880,1880,587516
2021-01-26,1900.76,1908.88,1781.21,1807.74,1807.74,713728
2021-01-27,1803.55,1828.3,1700,1718.7,1718.7,1023061
2021-01-28,1770.024,1850.97,1732.71,1844.73,1844.73,639875
2021-01-29,1799.51,1833.16,1744.145,1779.51,1779.51,694819
2021-02-01,1812.58,1903.71,1810.005,1896.79,1896.79,606597
2021-02-02,1915.81,1938.59,1850.77,1909.99,1909.99,464834
2021-02-03,1932.12,1932.12,1863.27,1870.52,1870.52,319644
2021-02-04,1905,1912.33,1860,1893.35,1893.35,370092
2021-02-05,1912.88,1938.5,1895.735,1918.13,1918.13,306392
2021-02-08,1948,1948,1863.54,1900.89,1900.89,475092
2021-02-09,1893.26,1895,1863.67,1878,1878,341431
2021-02-10,1878,1930,1863.99,1905.27,1905.27,339404
2021-02-11,1934.99,1955,1908.8,1942.25,1942.25,376591
2021-02-12,1934.15,1947.94,1880,1943,1943,308530
2021-02-16,1958.5,2006.71,1925.42,1939.87,1939.87,379835
2021-02-17,1913.185,1915.89,1827.69,1890.25,1890.25,431171
2021-02-18,1852,1894.94,1830.66,1891.09,1891.09,339200
2021-02-19,1891.09,1955.74,1891.09,1910.39,1910.39,475667
2021-02-22,1878.48,1881.5,1783.592,1788.82,1788.82,738288
2021-02-23,1717.17,1779,1657.6,1775.79,1775.79,710795
2021-02-24,1769.3,1784,1699.53,1714,1714,683317
2021-02-25,1703.28,1730,1594.66,1613.06,1613.06,699688
2021-02-26,1636.03,1660,1575,1638.11,1638.11,765065
2021-03-01,1691.03,1724.23,1665.276,1713.28,1713.28,756422
2021-03-02,1700,1707.87,1606.52,1642.41,1642.41,1057635
2021-03-03,1639.12,1655,1518.72,1528,1528,1120711
2021-03-04,1519,1582.94,1407.39,1458.64,1458.64,1264741
2021-03-05,1475.505,1493,1348.91,1470.24,1470.24,1269518
2021-03-08,1450,1488.98,1362.495,1369.54,1369.54,876911
2021-03-09,1451.99,1483.87,1405.51,1452.01,1452.01,930952
2021-03-10,1531.54,1531.69,1429.58,1435.57,1435.57,579457
2021-03-11,1509.99,1588,1490.239,1570.78,1570.78,875116
2021-03-12,1531,1563.115,1506.78,1550.15,1550.15,472835
2021-03-15,1536.59,1581.32,1532.09,1581.32,1581.32,355344
2021-03-16,1600.8,1620.11,1529.29,1550.49,1550.49,400383
2021-03-17,1516,1555,1480,1537.62,1537.62,470668
2021-03-18,1488.51,1500,1433.18,1436.17,1436.17,729952
2021-03-19,1438,1469.619,1420.01,1448.89,1448.89,608812
2021-03-22,1454.64,1482.65,1454.11,1476.11,1476.11,383758
2021-03-23,1479.04,1492.15,1441.96,1446.65,1446.65,434306
2021-03-24,1442,1442,1381,1387.85,1387.85,563068
2021-03-25,1361.61,1415.36,1337.95,1402.5,1402.5,610071
2021-03-26,1390.49,1444.61,1381.09,1431.97,1431.97,584593
2021-03-29,1430.69,1430.915,1368.44,1403.42,1403.42,458957
2021-03-30,1402.86,1445.89,1388.495,1428.03,1428.03,408151
2021-03-31,1452.71,1497.94,1442.43,1472.14,1472.14,490826
2021-04-01,1518.74,1570.29,1494.57,1510.5,1510.5,581675
2021-04-05,1528.81,1533,1462,1503.45,1503.45,344397
