Date,Open,High,Low,Close,Adjusted_close,Volume
2021-02-11,92.9,93.65,91.33,92.66,92.66,35571025
2021-02-12,92.75,94.22,91.9,93.77,93.77,38538353
2021-02-16,93.9,94,90.7499,91.46,91.46,35105917
2021-02-17,90.56,90.96,88.5701,89.94,89.94,32284075
2021-02-18,89.09,89.6,87.31,88.64,88.64,35624948
2021-02-19,89.75,90.4163,88.69,89.58,89.58,29548273
2021-02-22,88.15,88.3,85.21,85.37,85.37,36930182
2021-02-23,83.4,85.11,79.36,84.74,84.74,49720914
2021-02-24,84.33,87.09,82.81,86.94,86.94,40821150
2021-02-25,86.17,87.09,81.92,82.42,82.42,54625140
2021-02-26,83.565,85.59,82.91,84.51,84.51,48962907
2021-03-01,85.365,86.5,83.97,86.39,86.39,32746181
2021-03-02,86.92,86.95,84.04,84.13,84.13,34828157
2021-03-03,84.28,84.38,80.85,80.86,80.86,43541041
2021-03-04,80.23,81.8067,76.78,77.75,77.75,60549371
2021-03-05,79,79.48,74.2,78.52,78.52,58548912
2021-03-08,78.03,79,73.86,73.96,73.96,54563874
2021-03-09,76.73,79.215,75.77,78.53,78.53,45088336
2021-03-10,79.75,80.04,77.41,77.52,77.52,45416616
2021-03-11,79.4,81.89,79.37,81.23,81.23,43583719
2021-03-12,79.73,81.19,79.23,81.05,81.05,32937950
2021-03-15,81.91,83.39,81.2,82.5,82.5,39365422
2021-03-16,83.66,84.75,82.255,82.75,82.75,42971551
2021-03-17,81.75,83.25,80.411,82.63,82.63,43320573
2021-03-18,81.055,81.62,78.01,78.12,78.12,51036502
2021-03-19,78.49,79.34,77.59,79.06,79.06,42283391
2021-03-22,79.99,81.265,79.22,80.3,80.3,39648614
2021-03-23,80.13,80.34,77.95,78.38,78.38,40466635
2021-03-24,77.55,78.8,76.4,76.48,76.48,43753642
2021-03-25,75.85,76.95,74.96,76.22,76.22,44735103
2021-03-26,76.62,77.4995,75.03,77.41,77.41,49148659
2021-03-29,77.03,78.02,76.26,77.14,77.14,37144298
2021-03-30,76.47,76.56,74.85,76,76,39169250
2021-03-31,76.57,79.13,76.52,78.5,78.5,43659455
2021-04-01,80.155,81.31,79.48,81.09,81.09,40182380
2021-04-05,81.74,81.9,80.39,81.43,81.43,32610554
2021-04-06,81.21,82.455,80.88,81.44,81.44,29327948
2021-04-07,81.32,83.1,80.35,82.2,82.2,35590925
2021-04-08,83.32,83.79,82.435,83.35,83.35,41925284
2021-04-09,82.8,83.59,82.16,82.76,82.76,32759867
2021-04-12,82.055,82.18,78.03,78.58,78.58,62098804
2021-04-13,79.67,80.72,78.98,80.19,80.19,37767257
2021-04-14,79.88,80.13,77.935,78.55,78.55,34263832
2021-04-15,80.32,83.95,79.97,83.01,83.01,68942819
2021-04-16,83.3,83.59,81.53,82.15,82.15,47280570
2021-04-19,82.13,83.18,80.39,81.11,81.11,39115461
2021-04-20,80.82,81.11,78.51,79.27,79.27,34977750
2021-04-21,78.99,81.66,78.86,81.61,81.61,35068955
2021-04-22,81.61,81.79,78.59,79.06,79.06,38846050
2021-04-23,80.21,83.3,79.96,82.76,82.76,49267281
2021-04-26,83.35,85.9,82.7,85.41,85.41,57594535
2021-04-27,85.67,87.15,85.13,85.21,85.21,61909865
2021-04-28,88.85,89.2,83.92,84.02,84.02,108920306
2021-04-29,84.7,85.27,82.63,83.91,83.91,51294528
2021-04-30,82.97,84.1,81.415,81.62,81.62,46601858
2021-05-03,81.97,82,78.46,78.55,78.55,66323273
2021-05-04,77.95,78.67,77.04,78.61,78.61,59194328
2021-05-05,79.05,79.3,77.36,77.83,77.83,42310154
2021-05-06,77.63,78.0599,76.47,77.89,77.89,38661325
2021-05-07,78.75,79.5718,78.22,78.81,78.81,36954179
2021-05-10,78.2,78.3,75.92,75.99,75.99,45134488
2021-05-11,73.57,76.93,72.75,76.83,76.83,51008238
2021-05-12,75.09,76.13,74.16,74.64,74.64,42531423
2021-05-13,75.21,75.7,72.5,73.09,73.09,48646754
2021-05-14,74.02,75.0274,72.72,74.59,74.59,38355787
2021-05-17,74.215,75.52,73.41,74.65,74.65,40722379
2021-05-18,74.74,75.7699,74.24,74.44,74.44,31982480
2021-05-19,73.16,76.97,72.76,76.23,76.23,73966162
2021-05-20,76.81,78.27,76.25,78.06,78.06,49135012
2021-05-21,78.55,78.81,77.04,77.17,77.17,40201088
2021-05-24,77.26,78.01,76.8,77.44,77.44,33194289
2021-05-25,77.33,78.77,76.8365,77.86,77.86,47353102
2021-05-26,77.83,78.59,77.59,78.34,78.34,30354000
2021-05-27,78.11,78.43,77.47,78.42,78.42,35883219
2021-05-28,78.66,81.09,78.66,80.08,80.08,40952663
2021-06-01,81.01,82.91,80.66,80.81,80.81,43433039
2021-06-02,81,82.6,80.66,81.97,81.97,35203224
2021-06-03,81.13,81.89,80.26,80.28,80.28,29811969
2021-06-04,80.92,82.19,80.81,81.58,81.58,26387799
2021-06-07,81.4,81.68,80.38,81.35,81.35,29006779
2021-06-08,81.87,82.645,80.45,80.89,80.89,26956631
2021-06-09,81.09,81.677,79.8,79.96,79.96,28454646
2021-06-10,80.02,81.71,79.7,81.56,81.56,28606356
2021-06-11,81.61,82.33,80.7,81.31,81.31,24310894
2021-06-14,81.51,81.55,80.2,81.55,81.55,27830240
2021-06-15,81.59,81.68,80.225,80.47,80.47,26194340
2021-06-16,80.75,81.45,78.96,80.11,80.11,29598309
2021-06-17,80.77,85.37,80.57,84.56,84.56,77822823
2021-06-18,84.28,85.77,83.48,84.65,84.65,58736805
2021-06-21,83.49,84.19,82.21,82.59,82.59,44417113
2021-06-22,82.9,84.04,82.48,83.58,83.58,32107699
2021-06-23,83.83,84.485,83.1603,83.82,83.82,25992435
2021-06-24,84.39,87.1399,84.365,86.1,86.1,42217665
2021-06-25,86.34,86.36,85.1,85.62,85.62,27804535
2021-06-28,86.38,88,86.15,87.08,87.08,30262039
2021-06-29,87.41,90.3,86.66,89.52,89.52,46181000
2021-06-30,90.82,94.335,90.6,93.93,93.93,70721531
2021-07-01,94.04,94.175,91.7,93.31,93.31,58059019
2021-07-02,93.28,95.27,92.205,94.7,94.7,51342975
2021-07-06,94.875,95.41,93.32,94.47,94.47,44930121
2021-07-07,95.02,95.44,90.31,90.54,90.54,51498481
2021-07-08,87.86,90.3399,87.45,89.74,89.74,45673454
2021-07-09,90.04,91.26,88.53,90.9,90.9,35278416
2021-07-12,91.22,91.9,89.65,90.81,90.81,28526561
2021-07-13,90.48,91.41,89.8299,90.26,90.26,30367600
2021-07-14,90.76,91.395,88.94,89.05,89.05,28108505
2021-07-15,89.78,89.78,86.1801,86.93,86.93,38944741
2021-07-16,87.32,88.03,85.68,85.89,85.89,35860740
2021-07-19,84.99,87.2294,84.24,86.58,86.58,39244801
2021-07-20,87.09,87.77,85.165,87.11,87.11,28088961
2021-07-21,87.25,89.49,86.9,89.41,89.41,29469864
2021-07-22,89.4,91.36,89.08,91.21,91.21,33730078
2021-07-23,91.3484,92.37,90.19,92.15,92.15,31708899
2021-07-26,92.01,92.75,91.12,91.82,91.82,27668461
2021-07-27,92.94,94.1,89.1,91.03,91.03,69427023
2021-07-28,93.44,98.71,89.65,97.93,97.93,140561028
2021-07-29,96.58,105.74,96.58,102.95,102.95,164091761
2021-07-30,101.6,106.97,101.38,106.19,106.19,125632018
2021-08-02,105.93,110.33,103.83,108.63,108.63,115581906
2021-08-03,108.15,114.85,107.66,112.56,112.56,157723109
2021-08-04,114.36,122.49,114.16,118.77,118.77,225368699
2021-08-05,116.63,117.68,111.59,112.35,112.35,137860865
2021-08-06,110.55,116.2599,109.7,110.11,110.11,143899026
2021-08-09,111.31,112.33,107.06,107.58,107.58,115749906
2021-08-10,107.895,109.17,104.36,106.48,106.48,113012305
2021-08-11,107.6,109.79,105.62,107.68,107.68,91788289
2021-08-12,107.39,108.44,105.86,106.5,106.5,60625725
2021-08-13,107.17,111.71,106.57,110.55,110.55,100135745
2021-08-16,110.2,111.58,105.865,107.48,107.48,73398945
2021-08-17,106.644,108.7,105.35,107.56,107.56,74053914
2021-08-18,107.35,108.07,103.27,103.44,103.44,79387943
2021-08-19,103.315,106.18,101.975,103.7,103.7,71117494
2021-08-20,104.32,105.98,103.99,104.65,104.65,55227562
2021-08-23,105.295,109.02,104.86,108.77,108.77,68835281
2021-08-24,109.45,109.61,107.28,107.65,107.65,51239301
2021-08-25,108.13,109.91,107.45,108.3,108.3,45485504
2021-08-26,108.57,109.2299,106.84,107.27,107.27,51442548
2021-08-27,108.01,111.78,107.8,111.4,111.4,61030014
2021-08-30,112.61,114.4899,111.26,111.32,111.32,56130473
2021-08-31,111.26,111.26,109.0343,110.72,110.72,49338961
2021-09-01,111.3,111.85,109.85,109.99,109.99,38579559
2021-09-02,110.32,110.88,108.77,109.2,109.2,40108763
2021-09-03,108.85,111.17,108.5,109.92,109.92,42623780
2021-09-07,109.955,110.58,108.66,109.15,109.15,28815230
2021-09-08,108.88,109.3,105.52,106.17,106.17,43067911
2021-09-09,106.56,107.2953,105.84,106.15,106.15,31857873
2021-09-10,106.99,106.9913,104.98,105.2,105.2,32602293
2021-09-13,105.26,105.28,102.63,104.8,104.8,37767793
2021-09-14,105.52,106.82,104.42,105.73,105.73,40629527
2021-09-15,106,106.32,104.03,105.6,105.6,37998941
2021-09-16,104.915,106.75,103.76,106.22,106.22,38150269
2021-09-17,105.555,105.98,103.71,103.88,103.88,44528337
2021-09-20,101.58,102.51,99.51,101.55,101.55,45228406
2021-09-21,102.15,103.4299,101.18,102.82,102.82,35481500
2021-09-22,102.815,104.56,102.21,104.38,104.38,34126280
2021-09-23,104.89,106.86,103.89,106.15,106.15,32816657
2021-09-24,105.185,106.0499,104.68,105.8,105.8,26482610
2021-09-27,105.065,108.44,103.44,108.16,108.16,51944352
2021-09-28,106.835,107.65,101.42,101.52,101.52,74468969
2021-09-29,102.295,102.66,99.81,100.35,100.35,52224721
2021-09-30,102.08,104.44,101.99,102.9,102.9,57636700
2021-10-01,102.6,103,100.64,102.45,102.45,41491585
2021-10-04,101.742,101.85,99.82,100.34,100.34,41967152
2021-10-05,100.92,102.8699,100.6101,101.81,101.81,31455250
2021-10-06,100.445,103.72,100.35,103.64,103.64,39071703
2021-10-07,104.6,107.95,104.46,106.45,106.45,41543109
2021-10-08,106.55,107.28,104.89,105.06,105.06,30623047
2021-10-11,104.62,107.2,104.022,104.68,104.68,31284391
2021-10-12,105.165,106.04,104.34,105.04,105.04,34039910
2021-10-13,106.275,109.88,106.25,109.16,109.16,55631917
2021-10-14,110.5,112.22,109.6301,111.99,111.99,46900157
2021-10-15,112.505,112.835,111.11,112.12,112.12,34203008
2021-10-18,111.9,116.88,111.37,116.43,116.43,47537762
2021-10-19,116.16,117.17,114.47,116.33,116.33,39593941
2021-10-20,116.29,118.3001,115.421,116.39,116.39,34244811
2021-10-21,116.5,119.68,116.26,119.33,119.33,34794945
2021-10-22,120.825,121.56,118.37,119.82,119.82,38992694
2021-10-25,120.515,123.4599,118.6,122.36,122.36,47834121
2021-10-26,122.99,127.2,122.5782,122.93,122.93,59458930
2021-10-27,121.63,128.08,121.05,122.28,122.28,98245324
2021-10-28,122.855,123.5,120.26,121.16,121.16,58002459
2021-10-29,120.95,122.57,119.88,120.23,120.23,43320125
2021-11-01,119.45,125.67,118.1301,125.23,125.23,54559781
2021-11-02,124.98,128.455,124.2,127.63,127.63,53491941
2021-11-03,127.75,130.6,126.7901,130.53,130.53,59537815
2021-11-04,132.01,139,130.77,137.5,137.5,84825156
2021-11-05,139.185,141.22,134.42,136.34,136.34,64920597
2021-11-08,137.7,153.6,137.7,150.16,150.16,141493797
2021-11-09,154.01,155.65,143.89,148.92,148.92,98442602
2021-11-10,143.93,146.3,138.52,139.87,139.87,82989151
2021-11-11,142.955,146.47,140.84,146.01,146.01,67934845
2021-11-12,146.025,148.59,144.25,147.89,147.89,52162136
2021-11-15,148,148.98,142.86,146.49,146.49,52271273
2021-11-16,145.93,153.08,145.34,152.45,152.45,53100809
2021-11-17,151.98,154.6599,149.69,151.34,151.34,54527480
2021-11-18,157.07,158.89,152.56,155.02,155.02,60582908
13027
