Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-01|08:00:00,114.98,114.99,114.97,114.98,114.98,187094.00
2021-10-01|09:00:00,114.99,114.99,114.51,114.56,114.56,1951.00
2021-10-01|10:00:00,114.99,114.99,114.99,114.99,114.99,100.00
2021-10-01|11:00:00,114.99,115.00,114.99,115.00,115.00,1063.00
2021-10-04|08:00:00,115.00,115.00,114.13,114.13,114.13,488.00
2021-10-04|10:00:00,114.10,114.10,114.10,114.10,114.10,103.00
2021-10-04|11:00:00,114.90,114.90,114.00,114.00,114.00,2547.00
2021-10-04|12:00:00,113.89,114.19,113.89,114.19,114.19,2500.00
2021-10-04|01:00:00,114.30,114.56,111.83,113.70,113.70,551314.00
2021-10-04|02:00:00,113.70,114.06,112.05,112.37,112.37,969676.00
2021-10-04|03:00:00,112.28,113.07,111.57,112.77,112.77,457670.00
2021-10-04|04:00:00,112.69,114.20,112.60,113.52,113.52,380628.00
2021-10-04|05:00:00,113.52,114.68,112.56,114.12,114.12,306838.00
2021-10-04|06:00:00,114.13,115.45,114.11,114.84,114.84,452179.00
2021-10-04|07:00:00,114.84,115.82,114.22,115.61,115.61,870053.00
2021-10-04|08:00:00,115.43,116.00,115.43,115.85,115.85,164926.00
2021-10-04|09:00:00,115.95,116.25,115.95,116.16,116.16,1031.00
2021-10-04|10:00:00,116.19,116.19,116.19,116.19,116.19,356.00
2021-10-04|11:00:00,116.37,116.37,115.73,115.73,115.73,530.00
2021-10-05|08:00:00,116.20,117.00,116.20,117.00,117.00,269.00
2021-10-05|11:00:00,116.99,116.99,116.50,116.69,116.69,1602.00
2021-10-05|12:00:00,116.64,116.70,116.59,116.64,116.64,1304.00
2021-10-05|01:00:00,116.70,121.55,116.69,121.55,121.55,885448.00
2021-10-05|02:00:00,121.60,122.93,120.84,122.43,122.43,1270236.00
2021-10-05|03:00:00,122.53,123.49,122.04,122.68,122.68,872221.00
2021-10-05|04:00:00,122.68,123.72,122.23,122.95,122.95,765374.00
2021-10-05|05:00:00,122.90,124.14,122.77,124.05,124.05,370329.00
2021-10-05|06:00:00,124.01,125.15,123.97,124.80,124.80,598707.00
2021-10-05|07:00:00,124.79,125.62,124.75,125.62,125.62,1394464.00
2021-10-05|08:00:00,125.59,126.25,125.59,125.59,125.59,515586.00
2021-10-05|09:00:00,125.65,126.10,125.65,125.74,125.74,1893.00
2021-10-05|11:00:00,125.51,125.51,125.42,125.42,125.42,2303.00
2021-10-06|08:00:00,123.05,123.06,122.50,122.98,122.98,843.00
2021-10-06|09:00:00,122.03,122.25,122.00,122.25,122.25,1359.00
2021-10-06|10:00:00,122.25,122.50,122.25,122.36,122.36,900.00
2021-10-06|11:00:00,122.50,123.39,122.37,123.39,123.39,2294.00
2021-10-06|12:00:00,122.98,123.45,122.60,123.36,123.36,5223.00
2021-10-06|01:00:00,122.93,130.00,122.93,128.05,128.05,1180839.00
2021-10-06|02:00:00,128.12,131.60,126.40,131.23,131.23,1561760.00
2021-10-06|03:00:00,131.28,133.09,130.43,132.83,132.83,943024.00
2021-10-06|04:00:00,132.87,133.02,131.74,132.02,132.02,477920.00
2021-10-06|05:00:00,132.02,133.37,131.59,133.30,133.30,562558.00
2021-10-06|06:00:00,133.33,135.11,133.02,134.98,134.98,1054299.00
2021-10-06|07:00:00,134.97,135.10,132.57,133.43,133.43,1521870.00
2021-10-06|08:00:00,133.44,133.44,133.31,133.44,133.44,263814.00
2021-10-06|09:00:00,133.50,133.75,133.45,133.75,133.75,9496.00
2021-10-06|10:00:00,133.46,133.76,133.44,133.76,133.76,1396.00
2021-10-06|11:00:00,134.28,134.50,134.00,134.50,134.50,1544.00
2021-10-07|08:00:00,135.50,135.50,135.50,135.50,135.50,146.00
2021-10-07|09:00:00,136.00,136.00,136.00,136.00,136.00,600.00
2021-10-07|10:00:00,135.88,135.88,135.25,135.25,135.25,940.00
2021-10-07|11:00:00,135.75,135.99,135.20,135.99,135.99,4757.00
2021-10-07|12:00:00,135.55,135.99,135.55,135.55,135.55,12466.00
2021-10-07|01:00:00,135.10,135.75,132.54,135.33,135.33,679540.00
2021-10-07|02:00:00,135.19,136.13,134.40,135.76,135.76,522515.00
2021-10-07|03:00:00,135.74,136.19,135.15,136.10,136.10,357286.00
2021-10-07|04:00:00,136.08,137.03,135.82,136.93,136.93,600628.00
2021-10-07|05:00:00,136.99,137.02,135.08,136.35,136.35,434399.00
2021-10-07|06:00:00,136.35,136.74,135.78,136.43,136.43,427184.00
2021-10-07|07:00:00,136.41,137.00,136.11,136.84,136.84,789928.00
2021-10-07|08:00:00,136.92,136.92,136.86,136.88,136.88,182403.00
2021-10-07|09:00:00,136.80,136.92,136.50,136.76,136.76,5781.00
2021-10-07|10:00:00,136.90,136.90,136.50,136.50,136.50,203.00
2021-10-07|11:00:00,136.89,137.05,136.89,137.05,137.05,950.00
2021-10-08|08:00:00,137.39,137.40,137.39,137.40,137.40,357.00
2021-10-08|09:00:00,136.52,136.52,136.50,136.50,136.50,384.00
2021-10-08|10:00:00,137.00,137.00,137.00,137.00,137.00,496.00
2021-10-08|11:00:00,136.90,136.90,136.90,136.90,136.90,175.00
2021-10-08|12:00:00,137.40,137.42,136.53,136.79,136.79,21994.00
2021-10-08|01:00:00,136.69,137.54,134.74,136.34,136.34,387098.00
2021-10-08|02:00:00,136.25,139.86,136.25,138.85,138.85,644997.00
2021-10-08|03:00:00,138.88,139.11,136.74,137.01,137.01,371167.00
2021-10-08|04:00:00,137.02,138.52,136.93,138.02,138.02,160857.00
2021-10-08|05:00:00,138.05,138.86,137.58,138.83,138.83,386835.00
2021-10-08|06:00:00,138.83,139.46,138.61,139.45,139.45,250083.00
2021-10-08|07:00:00,139.41,139.90,138.73,139.66,139.66,588435.00
2021-10-08|08:00:00,139.66,139.81,139.00,139.66,139.66,173299.00
2021-10-08|10:00:00,139.66,139.66,139.43,139.43,139.43,500.00
2021-10-08|11:00:00,139.55,139.55,139.49,139.50,139.50,601.00
2021-10-11|08:00:00,136.94,137.07,136.45,137.06,137.06,2957.00
2021-10-11|09:00:00,137.06,137.15,137.06,137.15,137.15,926.00
2021-10-11|10:00:00,135.87,135.90,135.61,135.62,135.62,957.00
2021-10-11|11:00:00,135.85,136.53,135.85,136.10,136.10,5533.00
2021-10-11|12:00:00,135.75,136.70,135.70,136.50,136.50,5148.00
2021-10-11|01:00:00,136.50,141.05,134.93,140.91,140.91,558198.00
2021-10-11|02:00:00,140.97,142.59,140.33,141.75,141.75,928310.00
2021-10-11|03:00:00,141.78,145.27,141.70,144.62,144.62,847869.00
2021-10-11|04:00:00,144.58,145.25,144.03,144.87,144.87,483756.00
2021-10-11|05:00:00,144.85,144.85,143.36,143.82,143.82,407663.00
2021-10-11|06:00:00,143.82,145.70,143.70,145.50,145.50,529637.00
2021-10-11|07:00:00,145.51,145.64,143.87,144.13,144.13,990112.00
2021-10-11|08:00:00,144.27,144.27,143.50,144.00,144.00,601267.00
2021-10-11|09:00:00,144.25,144.25,143.56,143.60,143.60,1650.00
2021-10-11|10:00:00,143.60,144.50,143.60,144.50,144.50,3709.00
2021-10-11|11:00:00,143.85,143.85,143.65,143.65,143.65,667.00
2021-10-12|09:00:00,144.31,144.31,144.00,144.00,144.00,266.00
2021-10-12|12:00:00,145.00,145.00,144.80,144.88,144.88,3161.00
2021-10-12|01:00:00,144.82,147.79,144.80,145.85,145.85,444594.00
2021-10-12|02:00:00,145.84,148.00,145.20,145.23,145.23,639681.00
2021-10-12|03:00:00,145.32,147.98,145.23,147.91,147.91,367102.00
2021-10-12|04:00:00,147.94,148.56,147.21,148.39,148.39,433825.00
2021-10-12|05:00:00,148.36,149.95,148.26,149.57,149.57,506542.00
2021-10-12|06:00:00,149.56,150.27,149.42,149.98,149.98,457632.00
2021-10-12|07:00:00,150.00,151.47,149.62,151.04,151.04,1107408.00
2021-10-12|08:00:00,150.94,151.19,150.01,150.25,150.25,166677.00
2021-10-12|09:00:00,150.33,150.94,150.33,150.94,150.94,3545.00
2021-10-12|10:00:00,150.40,150.40,150.40,150.40,150.40,461.00
2021-10-12|11:00:00,150.50,150.90,150.50,150.90,150.90,2697.00
2021-10-13|08:00:00,151.00,151.00,151.00,151.00,151.00,101.00
2021-10-13|11:00:00,152.01,152.01,152.00,152.00,152.00,1288.00
2021-10-13|12:00:00,152.00,152.35,151.01,151.50,151.50,7704.00
2021-10-13|01:00:00,151.30,155.98,151.19,155.82,155.82,684642.00
2021-10-13|02:00:00,155.71,156.62,153.89,155.92,155.92,869558.00
2021-10-13|03:00:00,155.89,157.86,155.89,157.50,157.50,978103.00
2021-10-13|04:00:00,157.50,158.24,156.29,156.46,156.46,505616.00
2021-10-13|05:00:00,156.50,156.60,154.82,155.33,155.33,722264.00
2021-10-13|06:00:00,155.24,156.94,154.65,156.89,156.89,493042.00
2021-10-13|07:00:00,156.92,159.47,156.69,159.47,159.47,1343409.00
2021-10-13|08:00:00,159.43,159.72,159.11,159.50,159.50,130810.00
2021-10-13|09:00:00,159.52,160.70,159.43,159.62,159.62,7816.00
2021-10-13|10:00:00,160.43,160.43,159.56,159.56,159.56,1376.00
2021-10-13|11:00:00,160.39,160.43,160.00,160.42,160.42,2522.00
2021-10-14|08:00:00,162.30,162.30,162.00,162.00,162.00,1792.00
2021-10-14|10:00:00,161.60,161.60,161.12,161.12,161.12,343.00
2021-10-14|11:00:00,161.13,162.30,161.13,162.30,162.30,3877.00
2021-10-14|12:00:00,162.14,162.14,160.83,161.00,161.00,26173.00
2021-10-14|01:00:00,160.82,163.68,159.55,163.21,163.21,1018270.00
2021-10-14|02:00:00,163.19,164.06,161.82,163.60,163.60,855160.00
2021-10-14|03:00:00,163.65,165.20,162.94,165.20,165.20,737360.00
2021-10-14|04:00:00,165.18,166.14,165.01,165.02,165.02,470607.00
2021-10-14|05:00:00,165.01,165.05,162.77,163.34,163.34,864359.00
2021-10-14|06:00:00,163.34,165.27,162.72,164.90,164.90,748320.00
2021-10-14|07:00:00,164.88,165.71,164.64,165.28,165.28,1451413.00
2021-10-14|08:00:00,164.70,166.00,164.70,165.28,165.28,228168.00
2021-10-14|09:00:00,165.55,165.85,165.55,165.65,165.65,2318.00
2021-10-14|10:00:00,165.85,165.85,163.80,165.50,165.50,3841.00
2021-10-14|11:00:00,165.80,166.00,165.80,166.00,166.00,2248.00
2021-10-15|08:00:00,167.30,167.30,165.00,165.00,165.00,960.00
2021-10-15|10:00:00,165.47,165.50,165.47,165.50,165.50,273.00
2021-10-15|11:00:00,165.46,165.97,165.46,165.60,165.60,1476.00
2021-10-15|12:00:00,166.00,166.01,165.61,166.00,166.00,4103.00
2021-10-15|01:00:00,165.99,166.71,162.27,166.50,166.50,1145945.00
2021-10-15|02:00:00,166.46,168.95,165.43,166.24,166.24,1461669.00
2021-10-15|03:00:00,166.24,167.75,164.61,164.85,164.85,719364.00
2021-10-15|04:00:00,164.76,166.17,164.72,165.95,165.95,459218.00
2021-10-15|05:00:00,166.00,166.06,164.91,165.17,165.17,366035.00
2021-10-15|06:00:00,165.28,166.20,164.62,166.01,166.01,369744.00
2021-10-15|07:00:00,166.07,168.25,165.79,167.68,167.68,1178257.00
2021-10-15|08:00:00,166.81,167.69,166.81,167.63,167.63,484018.00
2021-10-15|09:00:00,167.52,167.65,167.50,167.60,167.60,1895.00
2021-10-15|10:00:00,167.60,167.65,167.60,167.65,167.65,1488.00
2021-10-15|11:00:00,167.60,167.65,167.51,167.51,167.51,1229.00
2021-10-18|08:00:00,163.50,163.50,162.01,162.01,162.01,713.00
2021-10-18|09:00:00,164.10,168.40,164.10,168.40,168.40,1216.00
2021-10-18|11:00:00,167.00,167.00,166.49,166.99,166.99,1670.00
2021-10-18|12:00:00,166.50,166.50,165.98,166.00,166.00,5001.00
2021-10-18|01:00:00,165.81,174.31,165.60,172.86,172.86,971299.00
