Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-01|05:00:00,238.66,239.84,238.07,238.28,238.28,481399.00
2021-10-01|06:00:00,238.26,240.68,238.21,240.30,240.30,554513.00
2021-10-01|07:00:00,240.31,240.49,239.02,239.24,239.24,1282400.00
2021-10-01|08:00:00,239.30,240.00,239.20,239.69,239.69,374051.00
2021-10-01|09:00:00,239.50,239.64,239.29,239.29,239.29,1874.00
2021-10-01|10:00:00,239.29,239.50,239.29,239.50,239.50,2220.00
2021-10-01|11:00:00,239.45,239.59,239.40,239.42,239.42,3470.00
2021-10-04|08:00:00,237.72,237.72,237.31,237.31,237.31,738.00
2021-10-04|10:00:00,237.80,237.80,237.80,237.80,237.80,140.00
2021-10-04|11:00:00,238.00,238.00,236.99,236.99,236.99,5176.00
2021-10-04|12:00:00,237.39,238.58,237.24,238.41,238.41,3293.00
2021-10-04|01:00:00,237.52,238.00,227.85,230.09,230.09,1563252.00
2021-10-04|02:00:00,230.00,230.31,224.30,225.33,225.33,2464206.00
2021-10-04|03:00:00,225.28,226.67,223.87,224.94,224.94,1607420.00
2021-10-04|04:00:00,224.91,225.30,223.25,223.51,223.51,1666798.00
2021-10-04|05:00:00,223.51,224.67,222.92,224.19,224.19,1185869.00
2021-10-04|06:00:00,224.23,226.11,224.22,225.55,225.55,1336662.00
2021-10-04|07:00:00,225.57,226.91,224.17,226.29,226.29,2108331.00
2021-10-04|08:00:00,226.25,226.70,226.00,226.25,226.25,359654.00
2021-10-04|09:00:00,226.42,226.73,226.40,226.50,226.50,8275.00
2021-10-04|10:00:00,226.52,226.73,226.50,226.56,226.56,4181.00
2021-10-04|11:00:00,226.68,226.70,225.50,226.25,226.25,31781.00
2021-10-05|08:00:00,227.00,227.29,226.00,227.29,227.29,10894.00
2021-10-05|09:00:00,227.89,228.00,227.85,228.00,228.00,3662.00
2021-10-05|10:00:00,228.10,228.10,227.61,227.61,227.61,2581.00
2021-10-05|11:00:00,227.94,227.97,227.35,227.70,227.70,12607.00
2021-10-05|12:00:00,227.76,228.14,227.65,227.93,227.93,14402.00
2021-10-05|01:00:00,227.81,230.80,226.25,230.50,230.50,1124889.00
2021-10-05|02:00:00,230.50,235.65,230.25,235.59,235.59,1904734.00
2021-10-05|03:00:00,235.59,239.14,235.22,236.60,236.60,2125302.00
2021-10-05|04:00:00,236.62,237.97,234.68,236.12,236.12,1044612.00
2021-10-05|05:00:00,236.11,236.47,235.20,236.05,236.05,621476.00
2021-10-05|06:00:00,236.02,237.81,235.80,236.34,236.34,860179.00
2021-10-05|07:00:00,236.34,236.70,234.68,235.98,235.98,1843107.00
2021-10-05|08:00:00,235.98,235.98,235.51,235.52,235.52,332015.00
2021-10-05|09:00:00,235.89,235.89,235.60,235.60,235.60,4086.00
2021-10-05|10:00:00,235.87,235.89,235.56,235.56,235.56,5941.00
2021-10-05|11:00:00,235.92,235.98,235.55,235.55,235.55,8200.00
2021-10-06|08:00:00,231.57,231.70,229.04,229.34,229.34,9086.00
2021-10-06|09:00:00,229.34,229.69,229.18,229.50,229.50,2564.00
2021-10-06|10:00:00,229.20,230.00,229.20,229.30,229.30,1836.00
2021-10-06|11:00:00,229.09,230.84,228.50,229.80,229.80,21764.00
2021-10-06|12:00:00,230.75,232.96,230.75,232.25,232.25,30450.00
2021-10-06|01:00:00,232.10,238.79,231.33,234.10,234.10,1309813.00
2021-10-06|02:00:00,233.98,240.01,232.20,239.27,239.27,1631864.00
2021-10-06|03:00:00,239.36,240.71,236.84,240.62,240.62,1010854.00
2021-10-06|04:00:00,240.70,241.00,237.96,238.72,238.72,665951.00
2021-10-06|05:00:00,238.65,240.92,237.42,239.99,239.99,606722.00
2021-10-06|06:00:00,240.04,240.74,239.25,239.38,239.38,435101.00
2021-10-06|07:00:00,239.41,240.15,237.94,239.02,239.02,843847.00
2021-10-06|08:00:00,239.12,239.25,239.00,239.12,239.12,358773.00
2021-10-06|09:00:00,239.85,239.85,239.12,239.52,239.52,70678.00
2021-10-06|10:00:00,239.59,240.98,239.45,240.75,240.75,2142.00
2021-10-06|11:00:00,240.17,240.98,240.17,240.98,240.98,6836.00
2021-10-07|08:00:00,242.80,246.83,242.80,245.79,245.79,14160.00
2021-10-07|09:00:00,245.57,245.79,245.50,245.55,245.55,634.00
2021-10-07|10:00:00,245.77,246.00,245.63,245.99,245.99,4596.00
2021-10-07|11:00:00,245.52,248.00,245.30,246.00,246.00,42920.00
2021-10-07|12:00:00,245.75,246.86,245.67,246.44,246.44,108805.00
2021-10-07|01:00:00,246.33,249.71,239.12,247.25,247.25,1512087.00
2021-10-07|02:00:00,247.14,248.39,244.92,247.39,247.39,1291694.00
2021-10-07|03:00:00,247.39,249.40,246.83,248.73,248.73,1234923.00
2021-10-07|04:00:00,248.72,250.86,248.34,250.52,250.52,1322699.00
2021-10-07|05:00:00,250.56,251.65,249.59,250.34,250.34,953795.00
2021-10-07|06:00:00,250.38,250.67,248.56,249.54,249.54,932347.00
2021-10-07|07:00:00,249.48,250.45,248.89,249.08,249.08,1162486.00
2021-10-07|08:00:00,249.42,249.42,249.16,249.20,249.20,520497.00
2021-10-07|09:00:00,249.01,249.85,249.01,249.11,249.11,10471.00
2021-10-07|10:00:00,249.27,249.50,249.05,249.05,249.05,7978.00
2021-10-07|11:00:00,249.21,249.50,249.01,249.50,249.50,14118.00
2021-10-08|08:00:00,248.01,248.21,247.00,247.21,247.21,9067.00
2021-10-08|09:00:00,247.54,247.80,247.40,247.80,247.80,2882.00
2021-10-08|10:00:00,248.00,248.02,248.00,248.02,248.02,300.00
2021-10-08|11:00:00,248.50,249.10,248.50,248.91,248.91,6530.00
2021-10-08|12:00:00,248.72,251.31,248.00,249.65,249.65,84159.00
2021-10-08|01:00:00,249.77,251.44,247.53,247.94,247.94,803810.00
2021-10-08|02:00:00,248.01,250.84,247.18,248.34,248.34,815197.00
2021-10-08|03:00:00,248.40,248.99,245.13,245.27,245.27,822937.00
2021-10-08|04:00:00,245.30,245.35,243.01,243.04,243.04,989833.00
2021-10-08|05:00:00,243.02,243.43,241.05,241.21,241.21,1072540.00
2021-10-08|06:00:00,241.23,241.24,239.36,240.45,240.45,1293490.00
2021-10-08|07:00:00,240.45,240.86,238.12,238.57,238.57,2136819.00
2021-10-08|08:00:00,238.49,240.48,238.18,238.46,238.46,388815.00
2021-10-08|09:00:00,238.30,238.48,238.29,238.30,238.30,10044.00
2021-10-08|10:00:00,238.30,238.30,238.10,238.10,238.10,1935.00
2021-10-08|11:00:00,238.20,238.25,238.00,238.00,238.00,14586.00
2021-10-11|08:00:00,237.63,237.90,236.74,237.79,237.79,3235.00
2021-10-11|09:00:00,237.79,238.00,237.79,238.00,238.00,866.00
2021-10-11|10:00:00,238.41,238.41,235.99,235.99,235.99,3332.00
2021-10-11|11:00:00,236.01,236.88,235.91,236.03,236.03,11529.00
2021-10-11|12:00:00,235.80,237.88,235.80,237.43,237.43,16628.00
2021-10-11|01:00:00,237.43,240.72,237.02,240.14,240.14,1019513.00
2021-10-11|02:00:00,240.20,240.62,238.02,238.14,238.14,756558.00
2021-10-11|03:00:00,238.12,239.33,237.82,238.00,238.00,658689.00
2021-10-11|04:00:00,237.90,237.90,236.53,236.73,236.73,756083.00
2021-10-11|05:00:00,236.73,236.73,233.56,235.09,235.09,1319072.00
2021-10-11|06:00:00,235.07,235.70,234.03,234.85,234.85,896503.00
2021-10-11|07:00:00,234.84,235.18,232.00,232.49,232.49,1664849.00
2021-10-11|08:00:00,232.51,232.68,231.90,232.27,232.27,430943.00
2021-10-11|09:00:00,232.17,232.25,232.15,232.16,232.16,3537.00
2021-10-11|10:00:00,232.25,232.25,232.01,232.11,232.11,3479.00
2021-10-11|11:00:00,232.03,232.03,231.50,231.80,231.80,26304.00
2021-10-12|08:00:00,233.21,236.00,233.10,236.00,236.00,11451.00
2021-10-12|09:00:00,235.99,235.99,235.10,235.76,235.76,3914.00
2021-10-12|10:00:00,235.60,235.78,235.60,235.78,235.78,1293.00
2021-10-12|11:00:00,235.10,236.50,235.10,235.84,235.84,23608.00
2021-10-12|12:00:00,235.84,236.91,235.71,236.04,236.04,33630.00
2021-10-12|01:00:00,236.02,239.88,234.08,234.80,234.80,1113232.00
2021-10-12|02:00:00,234.96,238.50,234.96,236.54,236.54,1092525.00
2021-10-12|03:00:00,236.54,239.62,236.54,239.54,239.54,797610.00
2021-10-12|04:00:00,239.61,240.32,237.84,237.84,237.84,750495.00
2021-10-12|05:00:00,237.88,239.39,237.15,238.54,238.54,372751.00
2021-10-12|06:00:00,238.53,239.96,238.37,238.41,238.41,425334.00
2021-10-12|07:00:00,238.49,238.60,236.56,237.27,237.27,799719.00
2021-10-12|08:00:00,237.41,237.41,236.41,236.60,236.60,296007.00
2021-10-12|09:00:00,236.60,236.60,236.29,236.29,236.29,3171.00
2021-10-12|10:00:00,236.25,236.80,236.25,236.79,236.79,3660.00
2021-10-12|11:00:00,236.95,236.95,236.26,236.26,236.26,8826.00
2021-10-13|08:00:00,236.00,238.00,236.00,238.00,238.00,6034.00
2021-10-13|09:00:00,237.88,237.93,237.80,237.93,237.93,1429.00
2021-10-13|10:00:00,237.90,238.01,237.90,238.00,238.00,880.00
2021-10-13|11:00:00,237.91,238.25,237.85,238.25,238.25,9499.00
2021-10-13|12:00:00,238.25,238.40,236.60,237.72,237.72,20177.00
2021-10-13|01:00:00,237.70,243.23,237.45,242.25,242.25,918131.00
2021-10-13|02:00:00,242.35,243.53,241.09,241.84,241.84,927930.00
2021-10-13|03:00:00,241.87,243.20,240.23,242.30,242.30,1102779.00
2021-10-13|04:00:00,242.41,242.64,241.14,241.73,241.73,331505.00
2021-10-13|05:00:00,241.71,242.50,241.21,241.94,241.94,363080.00
2021-10-13|06:00:00,241.94,243.50,241.29,242.61,242.61,536762.00
2021-10-13|07:00:00,242.56,243.18,241.84,242.72,242.72,765220.00
2021-10-13|08:00:00,242.73,242.99,242.70,242.99,242.99,378983.00
2021-10-13|09:00:00,242.98,242.98,242.68,242.71,242.71,6203.00
2021-10-13|10:00:00,242.80,243.97,242.73,243.62,243.62,8919.00
2021-10-13|11:00:00,243.66,243.73,243.00,243.73,243.73,9485.00
2021-10-14|08:00:00,244.95,246.00,244.02,246.00,246.00,589.00
2021-10-14|09:00:00,245.97,247.00,245.51,247.00,247.00,4680.00
2021-10-14|10:00:00,246.00,246.00,245.60,245.60,245.60,1622.00
2021-10-14|11:00:00,246.00,247.31,245.80,247.25,247.25,12208.00
2021-10-14|12:00:00,247.02,247.25,246.50,246.85,246.85,14163.00
2021-10-14|01:00:00,246.85,250.74,246.81,250.03,250.03,1439141.00
2021-10-14|02:00:00,250.00,251.34,247.84,247.93,247.93,1142582.00
2021-10-14|03:00:00,247.97,249.18,247.10,248.77,248.77,630999.00
2021-10-14|04:00:00,248.78,249.44,248.19,249.26,249.26,433389.00
2021-10-14|05:00:00,249.18,249.23,247.52,248.51,248.51,506938.00
2021-10-14|06:00:00,248.57,249.49,247.79,249.25,249.25,417194.00
2021-10-14|07:00:00,249.22,249.23,247.22,247.46,247.46,969506.00
2021-10-14|08:00:00,248.13,248.25,247.27,247.88,247.88,1143326.00
2021-10-14|09:00:00,247.66,247.75,247.65,247.75,247.75,1607.00
2021-10-14|10:00:00,247.70,247.85,247.70,247.85,247.85,2001.00
2021-10-14|11:00:00,248.00,248.48,248.00,248.48,248.48,5229.00
2021-10-15|08:00:00,250.00,250.50,250.00,250.23,250.23,1772.00
2021-10-15|09:00:00,249.24,249.24,249.20,249.20,249.20,241.00
2021-10-15|11:00:00,249.50,250.25,249.50,249.87,249.87,4028.00
2021-10-15|12:00:00,249.75,249.90,247.41,249.35,249.35,13160.00
2021-10-15|01:00:00,249.35,250.46,246.51,248.20,248.20,675134.00
2021-10-15|02:00:00,248.34,249.49,247.51,249.34,249.34,618546.00
2021-10-15|03:00:00,249.36,250.27,248.20,248.67,248.67,713083.00
2021-10-15|04:00:00,248.66,249.64,248.38,249.07,249.07,310197.00
2021-10-15|05:00:00,249.06,249.06,247.80,247.96,247.96,377769.00
2021-10-15|06:00:00,247.98,249.74,247.95,249.60,249.60,451677.00
2021-10-15|07:00:00,249.58,249.87,248.17,249.00,249.00,870030.00
2021-10-15|08:00:00,248.22,253.28,248.22,250.24,250.24,609012.00
2021-10-15|09:00:00,250.05,250.75,249.85,250.50,250.50,22753.00
2021-10-15|10:00:00,250.70,250.70,250.02,250.46,250.46,2173.00
2021-10-15|11:00:00,250.30,250.55,250.20,250.55,250.55,7959.00
2021-10-18|08:00:00,251.00,251.00,248.00,248.00,248.00,6526.00
2021-10-18|09:00:00,247.99,248.56,247.99,248.56,248.56,501.00
2021-10-18|10:00:00,248.11,248.24,248.11,248.24,248.24,1153.00
2021-10-18|11:00:00,248.97,249.03,244.65,247.25,247.25,55693.00
2021-10-18|12:00:00,247.40,248.00,247.11,247.41,247.41,23305.00
2021-10-18|01:00:00,247.41,247.57,244.16,245.88,245.88,860461.00
2021-10-18|02:00:00,245.92,249.87,245.57,248.57,248.57,1081797.00
