Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-05|11:00:00,298.52,298.52,298.52,298.52,298.52,240.00
2021-10-06|01:00:00,294.42,302.41,292.89,299.71,299.71,130433.00
2021-10-06|02:00:00,299.34,302.77,296.99,301.29,301.29,152764.00
2021-10-06|03:00:00,301.02,301.39,298.57,301.14,301.14,88394.00
2021-10-06|04:00:00,301.08,301.46,300.52,300.74,300.74,59596.00
2021-10-06|05:00:00,300.89,303.60,299.61,303.58,303.58,69108.00
2021-10-06|06:00:00,303.80,304.71,302.80,302.80,302.80,70543.00
2021-10-06|07:00:00,302.81,303.43,300.81,301.86,301.86,166201.00
2021-10-06|08:00:00,301.80,301.80,301.80,301.80,301.80,80029.00
2021-10-07|11:00:00,306.95,306.95,306.95,306.95,306.95,220.00
2021-10-07|12:00:00,308.33,308.33,308.33,308.33,308.33,300.00
2021-10-07|01:00:00,307.49,310.42,304.02,310.42,310.42,92978.00
2021-10-07|02:00:00,310.07,312.87,309.65,310.59,310.59,142305.00
2021-10-07|03:00:00,310.49,312.34,310.21,311.89,311.89,92820.00
2021-10-07|04:00:00,311.98,312.38,311.32,312.28,312.28,51709.00
2021-10-07|05:00:00,312.42,313.24,312.23,312.92,312.92,75046.00
2021-10-07|06:00:00,312.93,313.07,310.09,310.46,310.46,48027.00
2021-10-07|07:00:00,310.33,310.94,309.31,309.59,309.59,125485.00
2021-10-07|08:00:00,309.62,309.62,309.62,309.62,309.62,84594.00
2021-10-07|09:00:00,309.98,309.98,309.98,309.98,309.98,100.00
2021-10-07|11:00:00,309.80,309.98,309.80,309.98,309.98,1100.00
2021-10-08|12:00:00,311.00,311.00,311.00,311.00,311.00,100.00
2021-10-08|01:00:00,310.71,312.24,307.67,308.12,308.12,55302.00
2021-10-08|02:00:00,308.56,311.18,306.69,307.32,307.32,75228.00
2021-10-08|03:00:00,307.26,308.39,305.60,305.77,305.77,43556.00
2021-10-08|04:00:00,305.88,307.69,305.35,307.19,307.19,30689.00
2021-10-08|05:00:00,307.05,307.17,305.45,306.83,306.83,27731.00
2021-10-08|06:00:00,306.94,308.45,306.86,308.33,308.33,40778.00
2021-10-08|07:00:00,308.38,308.66,306.49,307.11,307.11,116868.00
2021-10-08|08:00:00,307.17,307.17,307.17,307.17,307.17,66206.00
2021-10-11|11:00:00,305.37,305.37,305.37,305.37,305.37,130.00
2021-10-11|12:00:00,307.00,307.00,307.00,307.00,307.00,341.00
2021-10-11|01:00:00,305.01,305.98,302.85,305.18,305.18,46216.00
2021-10-11|02:00:00,305.64,308.74,305.64,308.32,308.32,60586.00
