Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-01|07:00:00,318.63,320.11,318.24,319.56,319.56,481139.00
2021-10-01|08:00:00,319.56,319.56,319.56,319.56,319.56,89033.00
2021-10-01|09:00:00,319.56,319.56,319.56,319.56,319.56,480.00
2021-10-01|11:00:00,319.99,319.99,319.85,319.85,319.85,307.00
2021-10-04|08:00:00,319.00,319.00,318.00,318.89,318.89,3103.00
2021-10-04|09:00:00,318.98,319.20,318.90,319.20,319.20,814.00
2021-10-04|11:00:00,319.11,319.11,316.40,317.00,317.00,4064.00
2021-10-04|12:00:00,317.80,318.00,317.80,318.00,318.00,1230.00
2021-10-04|01:00:00,317.30,317.93,311.22,314.38,314.38,440956.00
2021-10-04|02:00:00,314.18,314.65,308.89,310.14,310.14,496092.00
2021-10-04|03:00:00,310.04,313.80,308.78,312.14,312.14,279721.00
2021-10-04|04:00:00,312.00,313.99,311.84,313.67,313.67,181882.00
2021-10-04|05:00:00,313.57,315.32,312.19,314.32,314.32,170677.00
2021-10-04|06:00:00,314.35,316.75,314.35,316.73,316.73,213797.00
2021-10-04|07:00:00,316.71,317.95,314.40,317.85,317.85,555880.00
2021-10-04|08:00:00,317.90,318.47,317.90,318.47,318.47,109755.00
2021-10-04|10:00:00,318.10,318.10,318.00,318.00,318.00,795.00
2021-10-04|11:00:00,315.00,315.00,315.00,315.00,315.00,110.00
2021-10-05|08:00:00,316.51,317.20,316.00,316.00,316.00,3872.00
2021-10-05|09:00:00,316.00,316.70,315.90,316.50,316.50,4114.00
2021-10-05|11:00:00,316.89,316.90,316.80,316.89,316.89,1092.00
2021-10-05|12:00:00,316.01,316.80,316.01,316.80,316.80,529.00
2021-10-05|01:00:00,316.00,319.76,313.50,319.34,319.34,481176.00
2021-10-05|02:00:00,319.14,323.20,319.12,322.49,322.49,443905.00
2021-10-05|03:00:00,322.45,323.60,320.50,321.48,321.48,278741.00
2021-10-05|04:00:00,321.35,323.86,321.33,322.82,322.82,277714.00
2021-10-05|05:00:00,322.80,324.09,321.51,323.62,323.62,133466.00
2021-10-05|06:00:00,323.75,324.44,322.55,323.16,323.16,178070.00
2021-10-05|07:00:00,323.08,323.93,320.56,320.70,320.70,413418.00
2021-10-05|08:00:00,320.94,320.94,320.25,320.94,320.94,316995.00
2021-10-05|11:00:00,321.30,321.30,320.21,320.21,320.21,600.00
2021-10-06|08:00:00,314.15,315.06,314.15,315.00,315.00,3039.00
2021-10-06|09:00:00,315.00,315.00,314.00,314.00,314.00,1952.00
2021-10-06|10:00:00,313.09,313.09,312.00,312.00,312.00,3275.00
2021-10-06|11:00:00,312.56,313.38,312.56,313.38,313.38,5275.00
2021-10-06|12:00:00,313.19,314.90,313.19,314.90,314.90,14747.00
2021-10-06|01:00:00,315.24,320.42,314.45,315.06,315.06,386957.00
2021-10-06|02:00:00,315.08,321.00,312.51,319.38,319.38,382063.00
2021-10-06|03:00:00,319.19,320.10,316.39,319.87,319.87,171566.00
2021-10-06|04:00:00,319.87,319.98,317.47,318.22,318.22,100446.00
2021-10-06|05:00:00,318.44,318.65,316.46,317.44,317.44,135249.00
2021-10-06|06:00:00,317.56,319.56,316.83,317.33,317.33,105456.00
2021-10-06|07:00:00,317.33,317.83,314.54,315.34,315.34,458462.00
2021-10-06|08:00:00,315.34,316.00,315.00,316.00,316.00,189897.00
2021-10-06|09:00:00,315.34,315.98,315.34,315.98,315.98,13434.00
2021-10-06|10:00:00,316.45,316.45,316.45,316.45,316.45,2109.00
2021-10-06|11:00:00,316.45,316.45,316.45,316.45,316.45,413.00
2021-10-07|08:00:00,319.20,321.52,319.20,321.52,321.52,1702.00
2021-10-07|09:00:00,321.63,321.63,321.55,321.60,321.60,910.00
2021-10-07|10:00:00,321.60,322.98,321.60,321.99,321.99,1757.00
2021-10-07|11:00:00,322.20,322.20,322.02,322.02,322.02,411.00
2021-10-07|12:00:00,322.30,322.88,321.60,322.88,322.88,3087.00
2021-10-07|01:00:00,321.56,329.16,321.55,327.72,327.72,541841.00
