Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-06|02:00:00,545.70,551.09,544.28,550.44,550.44,106776.00
2021-10-06|03:00:00,550.45,550.45,544.68,545.32,545.32,82071.00
2021-10-06|04:00:00,545.52,546.81,543.85,546.22,546.22,72460.00
2021-10-06|05:00:00,546.53,550.75,545.61,550.24,550.24,80309.00
2021-10-06|06:00:00,550.61,553.93,549.14,549.37,549.37,99255.00
2021-10-06|07:00:00,549.23,549.46,543.41,546.58,546.58,223287.00
2021-10-06|08:00:00,546.57,546.57,546.57,546.57,546.57,97532.00
2021-10-06|09:00:00,546.00,546.00,546.00,546.00,546.00,100.00
2021-10-07|11:00:00,549.99,550.00,549.99,550.00,550.00,202.00
2021-10-07|01:00:00,551.00,554.19,547.32,553.67,553.67,116572.00
2021-10-07|02:00:00,554.03,557.67,549.29,556.34,556.34,211735.00
2021-10-07|03:00:00,556.95,559.44,555.21,558.24,558.24,69980.00
2021-10-07|04:00:00,558.07,559.75,557.01,557.32,557.32,53975.00
2021-10-07|05:00:00,557.32,557.52,555.86,556.78,556.78,47688.00
2021-10-07|06:00:00,556.79,556.79,552.41,553.56,553.56,71150.00
2021-10-07|07:00:00,553.60,554.38,550.65,552.03,552.03,125723.00
2021-10-07|08:00:00,552.02,552.09,552.02,552.02,552.02,65222.00
2021-10-07|09:00:00,552.02,552.02,552.02,552.02,552.02,136.00
2021-10-08|01:00:00,551.59,552.41,546.55,547.63,547.63,50762.00
2021-10-08|02:00:00,548.51,549.04,543.25,546.40,546.40,78251.00
2021-10-08|03:00:00,546.29,547.81,545.25,547.31,547.31,48968.00
2021-10-08|04:00:00,547.59,549.98,547.11,549.66,549.66,46572.00
2021-10-08|05:00:00,549.66,552.45,549.29,552.28,552.28,75933.00
2021-10-08|06:00:00,552.35,555.52,551.50,553.17,553.17,81751.00
2021-10-08|07:00:00,553.12,553.69,549.07,550.14,550.14,98046.00
2021-10-08|08:00:00,550.02,553.16,550.02,553.16,553.16,42524.00
2021-10-08|10:00:00,552.00,552.00,552.00,552.00,552.00,100.00
2021-10-11|01:00:00,548.99,554.85,547.39,554.36,554.36,41668.00
2021-10-11|02:00:00,554.20,557.87,553.20,554.93,554.93,95200.00
2021-10-11|03:00:00,555.07,556.44,553.70,553.70,553.70,57724.00
2021-10-11|04:00:00,553.43,553.63,549.53,550.77,550.77,42422.00
2021-10-11|05:00:00,550.91,551.44,548.19,548.99,548.99,53670.00
2021-10-11|06:00:00,548.96,549.65,547.01,548.63,548.63,58052.00
