Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-01|01:00:00,3285.04,3309.17,3276.89,3283.87,3283.87,381535.00
2021-10-01|02:00:00,3284.15,3288.50,3255.94,3270.45,3270.45,451717.00
2021-10-01|03:00:00,3269.85,3285.64,3262.84,3276.69,3276.69,301711.00
2021-10-01|04:00:00,3277.41,3278.62,3261.44,3266.20,3266.20,290727.00
2021-10-01|05:00:00,3268.00,3282.36,3265.26,3272.56,3272.56,263416.00
2021-10-01|06:00:00,3272.50,3284.72,3265.65,3280.92,3280.92,302622.00
2021-10-01|07:00:00,3280.91,3290.25,3276.69,3281.14,3281.14,525579.00
2021-10-01|08:00:00,3283.26,3283.26,3274.90,3282.00,3282.00,248159.00
2021-10-01|09:00:00,3282.00,3283.26,3281.00,3281.00,3281.00,11151.00
2021-10-01|10:00:00,3281.00,3281.00,3281.00,3281.00,3281.00,324.00
2021-10-04|09:00:00,3261.32,3261.32,3261.32,3261.32,3261.32,151.00
2021-10-04|10:00:00,3265.00,3265.00,3265.00,3265.00,3265.00,103.00
2021-10-04|11:00:00,3268.45,3268.50,3260.00,3267.50,3267.50,5524.00
2021-10-04|12:00:00,3266.73,3283.67,3266.73,3282.70,3282.70,20586.00
2021-10-04|01:00:00,3279.00,3279.99,3223.93,3233.42,3233.42,546143.00
2021-10-04|02:00:00,3231.49,3232.53,3180.44,3198.87,3198.87,992796.00
2021-10-04|03:00:00,3198.64,3210.47,3182.28,3208.40,3208.40,534212.00
2021-10-04|04:00:00,3207.78,3208.90,3182.51,3187.15,3187.15,392750.00
2021-10-04|05:00:00,3187.11,3196.40,3181.00,3183.31,3183.31,313412.00
2021-10-04|06:00:00,3182.97,3201.00,3182.97,3196.59,3196.59,326657.00
2021-10-04|07:00:00,3196.59,3211.87,3176.25,3191.70,3191.70,932099.00
2021-10-04|08:00:00,3189.78,3197.00,3189.78,3189.78,3189.78,375784.00
2021-10-04|09:00:00,3191.50,3193.96,3191.32,3193.96,3193.96,1724.00
2021-10-04|10:00:00,3194.83,3194.90,3194.83,3194.90,3194.90,742.00
2021-10-04|11:00:00,3191.40,3194.89,3191.40,3194.00,3194.00,1024.00
2021-10-05|08:00:00,3202.00,3202.00,3199.00,3199.00,3199.00,764.00
2021-10-05|09:00:00,3205.77,3205.77,3205.77,3205.77,3205.77,206.00
2021-10-05|10:00:00,3201.87,3201.87,3201.87,3201.87,3201.87,211.00
2021-10-05|11:00:00,3204.89,3207.00,3199.00,3207.00,3207.00,7455.00
2021-10-05|12:00:00,3208.00,3209.00,3205.00,3205.00,3205.00,4640.00
2021-10-05|01:00:00,3204.00,3233.09,3202.24,3229.94,3229.94,526109.00
2021-10-05|02:00:00,3230.60,3253.01,3229.27,3249.96,3249.96,583131.00
2021-10-05|03:00:00,3250.49,3257.95,3245.45,3252.06,3252.06,310056.00
2021-10-05|04:00:00,3252.59,3260.25,3246.70,3250.35,3250.35,255526.00
2021-10-05|05:00:00,3249.43,3258.00,3244.10,3255.11,3255.11,156241.00
2021-10-05|06:00:00,3256.24,3260.73,3246.41,3248.50,3248.50,251920.00
2021-10-05|07:00:00,3248.07,3253.76,3218.00,3220.99,3220.99,595507.00
2021-10-05|08:00:00,3221.00,3225.00,3221.00,3223.00,3223.00,252235.00
2021-10-05|09:00:00,3222.27,3223.99,3220.01,3220.01,3220.01,2303.00
2021-10-05|10:00:00,3222.00,3224.80,3222.00,3223.21,3223.21,1633.00
2021-10-05|11:00:00,3223.00,3223.00,3215.00,3215.00,3215.00,1526.00
2021-10-06|08:00:00,3184.55,3189.00,3184.55,3185.00,3185.00,788.00
2021-10-06|10:00:00,3180.11,3180.11,3180.05,3180.05,3180.05,625.00
2021-10-06|11:00:00,3182.85,3192.50,3180.15,3192.50,3192.50,10104.00
2021-10-06|12:00:00,3212.95,3212.95,3187.00,3197.85,3197.85,13647.00
2021-10-06|01:00:00,3198.00,3239.16,3196.50,3213.31,3213.31,424562.00
2021-10-06|02:00:00,3211.10,3251.61,3198.62,3245.60,3245.60,526176.00
2021-10-06|03:00:00,3245.23,3248.20,3228.55,3244.95,3244.95,209259.00
2021-10-06|04:00:00,3244.90,3246.39,3229.39,3235.55,3235.55,133378.00
2021-10-06|05:00:00,3236.05,3256.98,3227.38,3253.28,3253.28,256688.00
2021-10-06|06:00:00,3254.00,3263.45,3248.35,3249.56,3249.56,263750.00
2021-10-06|07:00:00,3249.78,3264.34,3248.22,3263.20,3263.20,391462.00
2021-10-06|08:00:00,3262.01,3264.44,3262.00,3262.01,3262.01,199097.00
2021-10-06|09:00:00,3263.07,3263.07,3262.01,3262.01,3262.01,7264.00
2021-10-06|10:00:00,3265.50,3273.42,3265.50,3273.42,3273.42,2335.00
2021-10-06|11:00:00,3281.21,3281.21,3273.00,3274.87,3274.87,1294.00
2021-10-07|08:00:00,3295.00,3298.00,3292.00,3298.00,3298.00,2048.00
2021-10-07|09:00:00,3297.00,3297.00,3296.00,3296.00,3296.00,404.00
2021-10-07|10:00:00,3302.97,3318.85,3302.97,3304.00,3304.00,2301.00
