0.4987231376980179
0
0.0022662100291136644
0.0020595031627105615
0
0
1
1
1
1
1
0.50000395228899619
0
-1.1501091031295485e-05
-0.0025571160391953292
-3.282133083515977e-06
-2.5674723394359252e-06
1
1
1
1
1
-0.0030231964931753176
0
0
0
0
3.3726860626449232e-06
1
1
1
1
1
-0.0015536167036084129
0
-1.371259684055816e-05
-1.8993806886578836e-05
-1.1469147039210951e-05
0
1
1
1
1
1
5.6168154248395884e-05
0
-0.00073575733680549644
0.0074508647901600378
0
-1.8172611641986797e-06
1
1
1
1
1
-5.5591445387444784e-05
0
0
0.0034699800584544007
0
0
1
1
1
1
1
0.0002863797906331796
9.5089140860606799e-11
0
5.8985185399231693e-06
0
0
1
1
1
1
1
0.00021125380852743614
0
0
0
0
0
1
1
1
1
1
-0.0070664568044302998
-3.2306276581979735e-08
-0.00056020311780265999
0
0
-1.6801843596530179e-06
1
1
1
1
1
-0.0014363806470890788
1.8253223519379611e-09
0
-6.6837270595812966e-05
0
0
1
1
1
1
1
1.5383577598059963e-06
0
0
-8.9050713390107332e-05
0
0
1
1
1
1
1
-0.0030705000646507985
0
0
-0.00015533168271087628
0.00033796756400241508
0
1
1
1
1
1
0.00027242603320399032
0
-0.00018073258781888053
-0.00044783749769615114
0
-2.3650469692516399e-05
1
1
1
1
1
0.0021466766961984424
0
-0.0026990942412953053
0
-0.00027795992719745395
0.00023202267533375568
1
1
1
1
1
0
0
0.0092384224297101178
0.00088079217701678982
0
0
1
1
1
1
1
0.010469858067435181
0
0
0
0
0
1
1
1
1
1
-0.00013781448260922422
0
0
0
0
0
1
1
1
1
1
2.9911977610648028e-05
0
0
0
0
8.683330695541825e-05
1
1
1
1
1
0.00010709858775856221
0
0
7.1037569539229386e-06
0
0
1
1
1
1
1
0.00053329030425044554
0
0
0.00010103410815772851
0
0
1
1
1
1
1
1.4722073348145496e-06
0
-0.00054321784644256017
0
0
0
1
1
1
1
1
-3.7249679418235739e-06
-9.575127960764222e-10
0
6.3725214537956182e-06
0
0
1
1
1
1
1
7.1733620801708104e-06
0
0
-2.8456532858420619e-05
-2.2202278798684862e-07
0
1
1
1
1
1
0.0034708962449629963
0
0
0
0
0
1
1
1
1
1
0.0088428926823107268
0
0
0
0
0
1
1
1
1
1
1.0957333671263743e-06
3.6394928901853047e-09
0
-9.650707898767674e-05
0
0
1
1
1
1
1
-2.0352252832876091e-07
0
0
0
0
4.6051911676050804e-05
1
1
1
1
1
-1.2603602999195433e-10
0
9.0440825059171596e-06
3.4018161003447675e-06
0
-8.2033671777080655e-07
1
1
1
1
1
-3.52940988143928e-08
0
-0.0020489589953534568
9.0561647429896684e-05
0
0
1
1
1
1
1
1.3429846229235466e-05
0
-0.00015048369581268175
0
0
-1.8047532754694806e-05
1
1
1
1
1
0.44889223464588524
0.00028156438486199805
3.7594732347662066e-05
0.034332655564809786
0.012325133054324099
0.0091602083429633257
1
1
1
1
1
0.91847228170496098
0
-0.00089293599340766134
-0.0032317130127250938
0.011863914325651141
0
1
1
1
1
1
1.0298759108147273
-9.0560003173778094e-05
-0.0003482359762441122
-0.035988158270209979
0
0.029104438717640794
1
1
1
1
1
0.50153736374996316
3.0917705388073658e-05
0.063085421308023318
0
0.027679428966700319
0.017866634206921521
1
1
1
1
1
0.82063191605023322
0.00089480729062956313
0
0.12354558050076504
0.091905804395146423
0.0025011418480343512
1
1
1
1
1
0.93531891400933298
0.0020589027198034422
-0.001009862401892212
-0.026231105364018174
0.017451940151953331
0.0081555344181137128
1
1
1
1
1
0.78028596451322318
1.3089263991784163e-05
-0.013411164849859684
0.0060640888284501813
0.017742048465905633
0.0018061628066807815
1
1
1
1
1
0.74221419099585972
-0.001596922357057777
0
-0.079458573130361893
-0.0080699827375740624
